36.1	  -2.28626e+25
36.2	  -2.29895e+25
36.3	  -2.31166e+25
36.4	  -2.32442e+25
36.5	  -2.3372e+25
36.6	  -2.35003e+25
36.7	  -2.36288e+25
36.8	  -2.37578e+25
36.9	  -2.38871e+25
37	  -2.40167e+25
37.1	  -2.41467e+25
37.2	  -2.4277e+25
37.3	  -2.44077e+25
37.4	  -2.45387e+25
37.5	  -2.46701e+25
37.6	  -2.48018e+25
37.7	  -2.49339e+25
37.8	  -2.50664e+25
37.9	  -2.51992e+25
38	  -2.53323e+25
38.1	  -2.54658e+25
38.2	  -2.55996e+25
38.3	  -2.57338e+25
38.4	  -2.58684e+25
38.5	  -2.60033e+25
38.6	  -2.61385e+25
38.7	  -2.62741e+25
38.8	  -2.64101e+25
38.9	  -2.65464e+25
39	  -2.6683e+25
39.1	  -2.682e+25
39.2	  -2.69573e+25
39.3	  -2.7095e+25
39.4	  -2.72331e+25
39.5	  -2.73715e+25
39.6	  -2.75103e+25
39.7	  -2.76494e+25
39.8	  -2.77888e+25
39.9	  -2.79286e+25
40	  -2.80688e+25
40.1	  -2.82093e+25
40.2	  -2.83501e+25
40.3	  -2.84913e+25
40.4	  -2.86329e+25
40.5	  -2.87748e+25
40.6	  -2.89171e+25
40.7	  -2.90597e+25
40.8	  -2.92027e+25
40.9	  -2.9346e+25
41	  -2.94896e+25
41.1	  -2.96336e+25
41.2	  -2.9778e+25
41.3	  -2.99227e+25
41.4	  -3.00678e+25
41.5	  -3.02132e+25
41.6	  -3.0359e+25
41.7	  -3.05051e+25
41.8	  -3.06516e+25
41.9	  -3.07984e+25
42	  -3.09456e+25
42.1	  -3.10931e+25
42.2	  -3.1241e+25
42.3	  -3.13892e+25
42.4	  -3.15378e+25
42.5	  -3.16867e+25
42.6	  -3.1836e+25
42.7	  -3.19856e+25
42.8	  -3.21356e+25
42.9	  -3.22859e+25
43	  -3.24366e+25
43.1	  -3.25876e+25
43.2	  -3.2739e+25
43.3	  -3.28907e+25
43.4	  -3.30428e+25
43.5	  -3.31952e+25
43.6	  -3.3348e+25
43.7	  -3.35012e+25
43.8	  -3.36546e+25
43.9	  -3.38085e+25
44	  -3.39627e+25
44.1	  -3.41172e+25
44.2	  -3.42721e+25
44.3	  -3.44273e+25
44.4	  -3.45829e+25
44.5	  -3.47389e+25
44.6	  -3.48952e+25
44.7	  -3.50518e+25
44.8	  -3.52088e+25
44.9	  -3.53662e+25
45	  -3.55238e+25
45.1	  -3.56819e+25
45.2	  -3.58403e+25
45.3	  -3.5999e+25
45.4	  -3.61581e+25
45.5	  -3.63176e+25
45.6	  -3.64774e+25
45.7	  -3.66375e+25
45.8	  -3.6798e+25
45.9	  -3.69589e+25
46	  -3.71201e+25
46.1	  -3.72817e+25
46.2	  -3.74436e+25
46.3	  -3.76058e+25
46.4	  -3.77684e+25
46.5	  -3.79314e+25
46.6	  -3.80947e+25
46.7	  -3.82584e+25
46.8	  -3.84224e+25
46.9	  -3.85867e+25
47	  -3.87514e+25
47.1	  -3.89165e+25
47.2	  -3.90819e+25
47.3	  -3.92477e+25
47.4	  -3.94138e+25
47.5	  -3.95803e+25
47.6	  -3.97471e+25
47.7	  -3.99142e+25
47.8	  -4.00818e+25
47.9	  -4.02496e+25
48	  -4.04179e+25
48.1	  -4.05864e+25
48.2	  -4.07553e+25
48.3	  -4.09246e+25
48.4	  -4.10942e+25
48.5	  -4.12642e+25
48.6	  -4.14345e+25
48.7	  -4.16052e+25
48.8	  -4.17762e+25
48.9	  -4.19476e+25
49	  -4.21193e+25
49.1	  -4.22914e+25
49.2	  -4.24639e+25
49.3	  -4.26366e+25
49.4	  -4.28098e+25
49.5	  -4.29832e+25
49.6	  -4.31571e+25
49.7	  -4.33313e+25
49.8	  -4.35058e+25
49.9	  -4.36807e+25
50	  -4.38559e+25
50.1	  -4.40315e+25
50.2	  -4.42074e+25
50.3	  -4.43837e+25
50.4	  -4.45604e+25
50.5	  -4.47374e+25
50.6	  -4.49147e+25
50.7	  -4.50924e+25
50.8	  -4.52704e+25
50.9	  -4.54488e+25
51	  -4.56276e+25
51.1	  -4.58067e+25
51.2	  -4.59861e+25
51.3	  -4.61659e+25
51.4	  -4.63461e+25
51.5	  -4.65266e+25
51.6	  -4.67074e+25
51.7	  -4.68886e+25
51.8	  -4.70702e+25
51.9	  -4.72521e+25
52	  -4.74343e+25
52.1	  -4.76169e+25
52.2	  -4.77999e+25
52.3	  -4.79832e+25
52.4	  -4.81668e+25
52.5	  -4.83508e+25
52.6	  -4.85352e+25
52.7	  -4.87199e+25
52.8	  -4.89049e+25
52.9	  -4.90904e+25
53	  -4.92761e+25
53.1	  -4.94622e+25
53.2	  -4.96487e+25
53.3	  -4.98355e+25
53.4	  -5.00227e+25
53.5	  -5.02102e+25
53.6	  -5.0398e+25
53.7	  -5.05863e+25
53.8	  -5.07748e+25
53.9	  -5.09637e+25
54	  -5.1153e+25
54.1	  -5.13426e+25
54.2	  -5.15326e+25
54.3	  -5.17229e+25
54.4	  -5.19136e+25
54.5	  -5.21046e+25
54.6	  -5.2296e+25
54.7	  -5.24877e+25
54.8	  -5.26798e+25
54.9	  -5.28722e+25
55	  -5.3065e+25
55.1	  -5.32581e+25
55.2	  -5.34516e+25
55.3	  -5.36454e+25
55.4	  -5.38396e+25
55.5	  -5.40341e+25
55.6	  -5.4229e+25
55.7	  -5.44242e+25
55.8	  -5.46198e+25
55.9	  -5.48157e+25
56	  -5.5012e+25
56.1	  -5.52087e+25
56.2	  -5.54057e+25
56.3	  -5.5603e+25
56.4	  -5.58007e+25
56.5	  -5.59987e+25
56.6	  -5.61971e+25
56.7	  -5.63958e+25
56.8	  -5.65949e+25
56.9	  -5.67944e+25
57	  -5.69942e+25
57.1	  -5.71943e+25
57.2	  -5.73948e+25
57.3	  -5.75956e+25
57.4	  -5.77968e+25
57.5	  -5.79984e+25
57.6	  -5.82003e+25
57.7	  -5.84025e+25
57.8	  -5.86051e+25
57.9	  -5.88081e+25
58	  -5.90114e+25
58.1	  -5.9215e+25
58.2	  -5.9419e+25
58.3	  -5.96234e+25
58.4	  -5.98281e+25
58.5	  -6.00331e+25
58.6	  -6.02385e+25
58.7	  -6.04443e+25
58.8	  -6.06504e+25
58.9	  -6.08569e+25
59	  -6.10637e+25
59.1	  -6.12708e+25
59.2	  -6.14783e+25
59.3	  -6.16862e+25
59.4	  -6.18944e+25
59.5	  -6.2103e+25
59.6	  -6.23119e+25
59.7	  -6.25211e+25
59.8	  -6.27308e+25
59.9	  -6.29407e+25
60	  -6.3151e+25
60.1	  -6.33617e+25
60.2	  -6.35727e+25
60.3	  -6.37841e+25
60.4	  -6.39958e+25
60.5	  -6.42079e+25
60.6	  -6.44203e+25
60.7	  -6.46331e+25
60.8	  -6.48462e+25
60.9	  -6.50597e+25
61	  -6.52735e+25
61.1	  -6.54877e+25
61.2	  -6.57022e+25
61.3	  -6.59171e+25
61.4	  -6.61323e+25
61.5	  -6.63479e+25
61.6	  -6.65638e+25
61.7	  -6.67801e+25
61.8	  -6.69967e+25
61.9	  -6.72137e+25
62	  -6.7431e+25
62.1	  -6.76487e+25
62.2	  -6.78667e+25
62.3	  -6.80851e+25
62.4	  -6.83039e+25
62.5	  -6.85229e+25
62.6	  -6.87424e+25
62.7	  -6.89622e+25
62.8	  -6.91823e+25
62.9	  -6.94028e+25
63	  -6.96236e+25
63.1	  -6.98448e+25
63.2	  -7.00664e+25
63.3	  -7.02883e+25
63.4	  -7.05105e+25
63.5	  -7.07331e+25
63.6	  -7.0956e+25
63.7	  -7.11793e+25
63.8	  -7.1403e+25
63.9	  -7.1627e+25
64	  -7.18513e+25
64.1	  -7.2076e+25
64.2	  -7.23011e+25
64.3	  -7.25265e+25
64.4	  -7.27522e+25
64.5	  -7.29783e+25
64.6	  -7.32048e+25
64.7	  -7.34316e+25
64.8	  -7.36587e+25
64.9	  -7.38862e+25
65	  -7.41141e+25
65.1	  -7.43423e+25
65.2	  -7.45709e+25
65.3	  -7.47998e+25
65.4	  -7.5029e+25
65.5	  -7.52586e+25
65.6	  -7.54886e+25
65.7	  -7.57189e+25
65.8	  -7.59496e+25
65.9	  -7.61806e+25
66	  -7.64119e+25
66.1	  -7.66437e+25
66.2	  -7.68757e+25
66.3	  -7.71081e+25
66.4	  -7.73409e+25
66.5	  -7.7574e+25
66.6	  -7.78075e+25
66.7	  -7.80413e+25
66.8	  -7.82755e+25
66.9	  -7.851e+25
67	  -7.87449e+25
67.1	  -7.89801e+25
67.2	  -7.92157e+25
67.3	  -7.94516e+25
67.4	  -7.96879e+25
67.5	  -7.99245e+25
67.6	  -8.01615e+25
67.7	  -8.03988e+25
67.8	  -8.06365e+25
67.9	  -8.08745e+25
68	  -8.11129e+25
68.1	  -8.13516e+25
68.2	  -8.15907e+25
68.3	  -8.18301e+25
68.4	  -8.20699e+25
68.5	  -8.231e+25
68.6	  -8.25505e+25
68.7	  -8.27914e+25
68.8	  -8.30325e+25
68.9	  -8.32741e+25
69	  -8.3516e+25
69.1	  -8.37582e+25
69.2	  -8.40008e+25
69.3	  -8.42437e+25
69.4	  -8.4487e+25
69.5	  -8.47307e+25
69.6	  -8.49747e+25
69.7	  -8.5219e+25
69.8	  -8.54637e+25
69.9	  -8.57087e+25
70	  -8.59541e+25
70.1	  -8.61999e+25
70.2	  -8.6446e+25
70.3	  -8.66924e+25
70.4	  -8.69392e+25
70.5	  -8.71864e+25
70.6	  -8.74339e+25
70.7	  -8.76817e+25
70.8	  -8.79299e+25
70.9	  -8.81785e+25
71	  -8.84274e+25
71.1	  -8.86766e+25
71.2	  -8.89263e+25
71.3	  -8.91762e+25
71.4	  -8.94265e+25
71.5	  -8.96772e+25
71.6	  -8.99282e+25
71.7	  -9.01795e+25
71.8	  -9.04312e+25
71.9	  -9.06833e+25
72	  -9.09357e+25
72.1	  -9.11885e+25
72.2	  -9.14416e+25
72.3	  -9.16951e+25
72.4	  -9.19489e+25
72.5	  -9.2203e+25
72.6	  -9.24576e+25
72.7	  -9.27124e+25
72.8	  -9.29676e+25
72.9	  -9.32232e+25
73	  -9.34791e+25
73.1	  -9.37354e+25
73.2	  -9.3992e+25
73.3	  -9.4249e+25
73.4	  -9.45063e+25
73.5	  -9.4764e+25
73.6	  -9.5022e+25
73.7	  -9.52804e+25
73.8	  -9.55391e+25
73.9	  -9.57982e+25
74	  -9.60576e+25
74.1	  -9.63174e+25
74.2	  -9.65775e+25
74.3	  -9.6838e+25
74.4	  -9.70988e+25
